iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
142,0.6308647434400633,0.07724576918395673,0.9297526769257267,0.006136856517433114,0.5193741501429768,0.09917118995402556,0.1806091508191027,0.007886426823401857
143,0.6361629389154738,0.08125512761125461,0.9309531760721738,0.007289404169560532,0.5197949287746544,0.1000666979045976,0.17979443000795248,0.007983011588016679
144,0.6406409443441784,0.07773896712715923,0.9322576733393074,0.00618743629791437,0.5198792082440428,0.09883838969877258,0.1790416180687065,0.007709180120759206
145,0.639321380374012,0.07960627174004502,0.9327235950801078,0.006355083479884909,0.5197345497973986,0.09738329915434274,0.17839716026897168,0.007812172095268528
146,0.6368000128526445,0.07291175983380457,0.9327178281149886,0.007109085658864092,0.5206197385954984,0.09785903731768444,0.17755161937641623,0.007849794416898535
147,0.6368000128526445,0.07291175983380457,0.933914071270584,0.007268496056214426,0.5203118051114377,0.09761709258337735,0.17710086347943738,0.008083974725759517
148,0.6432866641094489,0.06069892717905268,0.933370211538519,0.006562249806294016,0.5203973423776115,0.09893323548820913,0.1762924204121564,0.00798791021863747
149,0.6397175793196898,0.07304108905993514,0.9347191837998168,0.007866317627095469,0.5215483217412924,0.09802942601794656,0.17529901521820582,0.007960363301738506
150,0.6368064455096796,0.06927939009626803,0.9352797341583505,0.0073231630588058635,0.5249129830522812,0.0945392716569743,0.1740350025586125,0.0072215932844312564
151,0.6382245575735034,0.07438196618594,0.9365809167154339,0.006260425504029826,0.5259288933474845,0.09355672441794013,0.1732021544988304,0.00702903258664133
152,0.6366265550766246,0.07226577729106015,0.9382739144603581,0.006184706754840248,0.5263862012905345,0.09220241809780319,0.17230859281318117,0.006868777766135929
153,0.6382245575735034,0.07438196618594,0.9389322564562248,0.005465964865194577,0.5285615548522331,0.09188562072875556,0.1710386921322013,0.0069640792366401656
154,0.6369049936033371,0.07627920386145387,0.9401451342831161,0.004467155269753615,0.5298735600910562,0.09370438549004209,0.17040948896192876,0.007197337168781777
155,0.6354492974008054,0.07763962400892382,0.9425634389274533,0.004232666229226538,0.5302468176488908,0.09300357526811821,0.16950454284337732,0.006708375096117771
156,0.6368000128526445,0.07291175983380457,0.9426225695019887,0.004385999199536823,0.5305432616542948,0.09349862536170624,0.16872948920579112,0.006942398023701884
157,0.6396327356853673,0.07669747829753736,0.9463169534017689,0.003277637661019138,0.5305761533581592,0.0955165656909797,0.1677803102094165,0.006667742511400341
158,0.6368000128526445,0.07291175983380457,0.9468884235724818,0.003407806135239703,0.5298166081238534,0.09493454644812147,0.16685732732585795,0.0064631406560530765
159,0.6425640212672553,0.07707407784591691,0.9468884235724818,0.003407806135239703,0.5287937787869431,0.09332771139601367,0.16591262011159272,0.006535953795429212
160,0.6381195768228108,0.0709269412568448,0.9475564166511583,0.00533456014555731,0.5313407593891992,0.09481044659189317,0.16428675255339886,0.005843394355261735
161,0.635894602811926,0.07384721474534221,0.9470034489321838,0.004188034905397357,0.5320943847319903,0.09462336159034801,0.16351130035824082,0.006259326808213276
162,0.6323243334188718,0.07595879687464221,0.9483538940230914,0.002975770090696972,0.5308031297742748,0.09336782369614718,0.16209450034796627,0.006728908442157411
163,0.635894602811926,0.07384721474534221,0.9496051923558575,0.0037705204886927506,0.5316238672201712,0.09421225691058571,0.16098510197030497,0.006397739897439966
164,0.635894602811926,0.07384721474534221,0.9508159843348609,0.003025752746316129,0.5317056095056708,0.09381096887181355,0.1602735765457321,0.006361078187590238
165,0.6344015810657397,0.0750787443995736,0.9508763965594523,0.0036544397217335607,0.533613152356024,0.09596076844430812,0.15944614888309155,0.006266788955057455
166,0.6394592779093473,0.07609171713876965,0.9508763965594523,0.0036544397217335607,0.5337872508246013,0.09690618385557326,0.15890114824824056,0.0064837746548268415
167,0.645101384683428,0.07001753979061963,0.9526665383406504,0.0043943795530436034,0.5334915072018385,0.09616759663656613,0.15813657826086858,0.006514304083703344
168,0.6405618640488411,0.07524251629874985,0.9550383639426651,0.005806889257343666,0.5357252426017187,0.09844135807890154,0.15733118455905362,0.006827614331365183
169,0.6437502698459425,0.07952782216743993,0.954352792890575,0.0029942564356905516,0.535423861354647,0.09923807306431709,0.15661667274207863,0.007044641054956043
170,0.6437502698459425,0.07952782216743993,0.9568392692379998,0.0033038261439885153,0.5350753829436629,0.09953870604329959,0.15572978978592683,0.006651096723999169
171,0.6437502698459425,0.07952782216743993,0.9574622841946102,0.0023940898631170902,0.5358417129661452,0.09864612473803447,0.15504942363984386,0.006722769911368112
172,0.6434835075165554,0.0876290289582755,0.9573652972765643,0.004386337469586608,0.5375908397389428,0.09667258866163961,0.1540810394276919,0.006168120829165725
173,0.6418717859048336,0.08561426682360204,0.958598162324075,0.0050167118868720455,0.537334173427026,0.09666653008770432,0.15336275420156426,0.00588783712972432
174,0.6418717859048336,0.08561426682360204,0.9598700462085581,0.005324445113422069,0.5381380620190541,0.0976841660972765,0.15236236809706832,0.006195218453536905
175,0.6471909767740637,0.07709112870853509,0.9598705383073913,0.006474897928703336,0.5397567778256415,0.10064072118807169,0.15116722948870265,0.0063468328861017425
176,0.648549388477303,0.0759021317634427,0.9605038874137867,0.005113569742678441,0.5395800042807687,0.10002467506926234,0.1502087781596821,0.006321411201387108
